Student Name,Gender,Student No.,Gapps Account,,,Grade,Course 1,Course 1 Title,Course 1 Credit Value,Course 2,Course 2 Title,Course 2 Credit Value,Course 3,Course 3 Title,Course 3 Credit Value,Course 4,Course 4 Title,Course 4 Credit Value,Course 5,Course 5 Title,Course 5 Credit Value,Course 6,Course 6 Title,Course 6 Credit Value,Course 7,Course 7 Title,Course 7 Credit Value,Course 8,Course 8 Title,Course 8 Credit Value,Course 9,Course 9 Title,Course 9 Credit Value,Course 10,Course 10 Title,Course 10 Credit Value,Course 11,Course 11 Title,Course 11 Credit Value,Total Courses,Alternate Course 1,Alternate Course 1 Title,Alternate Course 1 Credit Value,Alternate Course 2,Alternate Course 2 Title,Alternate Course 2 Credit Value,Alternate Course 3,Alternate Course 3 Title,Alternate Course 3 Credit Value
"Anette,Elsinore",M,446402085,446402085@gapps.yrdsb.ca,,,12,BAT4M1,Financial Accounting Principles,1,ENG4UE,English,1,HFA4U1,Nutrition and Health,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SBI4U1,Biology,1,SCH4U1,Chemistry,1,,,,,,,,,,,,,7,HHG4M1,Issues in Human Growth and Development (Alternate),1,PSK4U1,Introductory Kinesiology (Alternate),1,,,
"Zita,Clareta",F,469317752,469317752@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TGJ2O1,Communications Technology,1,,,,,,,9,AMI2O1,Instrumental Music-Band (Alternate),1,,,,,,
"Amaleta,Gigi",M,499271133,499271133@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4UE,English,1,HFA4U1,Nutrition and Health,1,ICS4UE,Computer Science,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,,,,,,,6,CLN4U1,Canadian and International Law (Alternate),1,,,,,,
"Darsie,Gizela",F,417965151,417965151@gapps.yrdsb.ca,,,11,BAF3M1,Financial Accounting Fundamentals,1,CLU3M1,Understanding Canadian Law,1,ENG3U1,English,1,FSF3U1,Core French,1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,8,BMI3C1,"Marketing:Goods, Services, Events (Alternate)",1,BAT4M1,Financial Accounting Principles (Alternate),1,,,
"Dot,Kelsi",M,418633192,418633192@gapps.yrdsb.ca,,,9,KENANR,Language and Communication Developm,0,KGLANR,Personal Life Skills,0,KMMANR,Numeracy and Numbers,0,KPHANR,Choice Making for Healthy Living,0,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Nessa,Christin",M,499449239,499449239@gapps.yrdsb.ca,,,11,AMI3M1,Instrumental Music-Band,1,AMR3M1,Repertoire,1,ENG3U1,English,1,FSF3U1,Core French,1,HFC3M1,Food and Culture,1,ICS4U1,Computer Science,1,MCR3U1,Functions,1,SPH3U1,Physics,1,TEJ3M1,Computer Engineering Technology,1,,,,,,,9,SCH3U1,Chemistry (Alternate),1,,,,,,
"Mimi,Ailsun",M,440883244,440883244@gapps.yrdsb.ca,,,9,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,HIF1O1,"Individual, Family and Social Living",1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,AVI1O1,Visual Arts (Alternate),1,,,
"Cher,Anne",M,423818440,423818440@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,IDC4U1,Interdisciplinary Studies,1,MHF4U1,Advanced Functions,1,PAF4O9,Personal & Fitness Activities-Male,1,PPL4O9,Healthy Active Living Education,1,TGV4M1,"Communications Technology: TV, Video & Movie Production",1,,,,,,,,,,,,,7,,,,,,,,,
"Noell,Leena",F,457701036,457701036@gapps.yrdsb.ca,,,11,AWQ3O1,Visual Arts - Photography,1,COP3X#,Co Op Sem 1 or 2 Am or Pm,2,ENG3U1,English,1,MCR3U1,Functions,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SCH4U1,Chemistry,1,,,,,,,,,,,,,7,PAF3O8,Personal and Fitness Activities-Female (Alternate),1,,,,,,
"Merlina,Vonnie",M,461511559,461511559@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,AVI2O1,Visual Arts,1,AWC2O1,Visual Arts- Ceramics,1,CHC2DG,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2DG,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,,,,10,ICS2OG,Intro to Computer Studies (Alternate),1,FSF2DG,Core French (Alternate),1,,,
"Tessie,Ronnica",M,427520742,427520742@gapps.yrdsb.ca,,,10,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,FSF2D1,Core French,1,GLC2O1,Career Studies,0.5,ICS2O1,Introduction to Computer Studies,1,MPM2D1,Principles of Mathematics,1,PAF2O9,Personal and Fitness Activities-Male,1,SNC2D1,Science,1,,,,,,,9,BAF3M1,Financial Accounting Fundamentals (Alternate),1,,,,,,
"Fayth,Therese",M,449670091,449670091@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,TEJ4M1,Computer Engineering Technology,1,,,,,,,,,,8,MDM4U1,Mathematics of Data Management (Alternate),1,,,,,,
"Fleurette,Viviene",M,460948979,460948979@gapps.yrdsb.ca,,,12,BOH4M1,Business Leadership:  Management Fu,1,CIA4UE,Analysing Current Economic Issues,1,ENG3UO,English,1,IDC4U1,Interdisciplinary Studies,1,MCV4U1,Calculus and Vectors,1,SCH4U1,Chemistry,1,ZREMOT,Remote Holding Code,0,,,,,,,,,,,,,7,HFA4U1,Nutrition and Health (Alternate),1,,,,,,
"Ellene,Darsey",F,455175787,455175787@gapps.yrdsb.ca,,,11,AVI3M1,Visual Arts,1,BAF3M1,Financial Accounting Fundamentals,1,CLU3M1,Understanding Canadian Law,1,ENG3U1,English,1,ICS3C1,Introduction to Computer Programming,1,MCR3U1,Functions,1,SPH3U1,Physics,1,TDJ3M1,Technological Design,1,ZREMOT,Remote Holding Code,0,,,,,,,9,CGG3O1,Travel and Tourism:A Geographic Perspective (Alternate),1,CHW3M1,World History to the End of the 15th Century (Alternate),1,,,
"Cheri,Shayla",F,438325749,438325749@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,HHG4M1,Issues in Human Growth and Development,1,IDC4UE,Interdisciplinary Studies,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,TGV4M1,"Communications Technology: TV, Video & Movie Production",1,,,,,,,,,,,,,7,EWC4U1,The Writer's Craft (Alternate),1,CGW4U1,Canadian and World Issues:  A Geogr (Alternate),1,,,
"Jacquelin,Peria",M,432931246,432931246@gapps.yrdsb.ca,,,9,CGC1P1,Geography of Canada,1,ENG1P1,English,1,FSF1O1,Core French,1,GLE1O1,Learning Strategies 1: Skills for Success in Secondary School,1,HIF1O1,"Individual, Family and Social Living",1,MAT1L1,Mathematics Essentials,1,PAI1O1,Individual & Small Group Activities,1,SNC1P1,Science,1,,,,,,,,,,8,AMI1O4,Instrumental Music-Band (Alternate),1,TIJ1O1,Exploring Technologies (Alternate),1,,,
"Daron,Coriss",F,459325484,459325484@gapps.yrdsb.ca,,,11,CGG3O1,Travel and Tourism:A Geographic Perspective,1,COP3X#,Co Op Sem 1 or 2 Am or Pm,2,ENG3UE,English,1,MCR3U1,Functions,1,MHF4U1,Advanced Functions,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,,,,7,PPL3O8,Healthy Active Living Education-Female (Alternate),1,HFC3M1,Food and Culture (Alternate),1,,,
"Gertruda,Tyne",M,455468824,455468824@gapps.yrdsb.ca,,,10,AMI2O1,Instrumental Music-Band,1,AMR2O1,Repertoire,1,CHC2DG,Canadian History Since World War I,1,ENG2DG,English,1,HSP3U1,"Introduction to Anthropology, Psychology & Sociology",1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,,,,,,,9,SCH3U6,Chemistry (Alternate),1,HFN2O1,Food and Nutrition (Alternate),1,SBI3U6,Biology (Alternate),1
"Karlotte,Letizia",M,441936656,441936656@gapps.yrdsb.ca,,,11,DCO3OC,Creating Opportunities through Co-o,2,ENG3U1,English,1,ICS3U6,Introduction to Computer Science,1,MCR3U6,Functions,1,SBI3U6,Biology,1,SCH3U6,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,,,,7,IDC3OE,Interdisciplinary Studies (Alternate),1,SBI4UE,Biology (Alternate),1,,,
"Brigit,Kirsteni",F,470710887,470710887@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,CGC1D2,Issues in Canadian Geography,1,ENG1D2,English,1,FSF1D1,Core French,1,HIF1O1,"Individual, Family and Social Living",1,MTH1W1,Mathematics,1,PAI1O1,Individual & Small Group Activities,1,SNC1D1,Science,1,,,,,,,9,AMI1O4,Instrumental Music-Band (Alternate),1,,,,,,
"Rosamund,Lucille",F,454091891,454091891@gapps.yrdsb.ca,,,10,ADA2O1,Drama,1,AVI2O1,Visual Arts,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TGJ2O1,Communications Technology,1,,,,,,,9,HFN2O1,Food and Nutrition (Alternate),1,ADB2O1,Drama - Musical Theatre (Alternate),1,,,
"Dottie,Carri",M,457772363,457772363@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School,1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,,,,,,,9,BBI2O1,Introduction to Business (Alternate),1,ICS2O1,Introduction to Computer Studies (Alternate),1,,,
"Ange,Dena",M,487463076,487463076@gapps.yrdsb.ca,,,11,CLU3M1,Understanding Canadian Law,1,ENG3U1,English,1,ICS4U1,Computer Science,1,MCR3U1,Functions,1,PSK4U1,Introductory Kinesiology,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,8,IDC3O1,Interdisciplinary Studies (Alternate),1,BMI3C1,"Marketing:Goods, Services, Events (Alternate)",1,,,
"Lynne,Aili",F,486817627,486817627@gapps.yrdsb.ca,,,11,AVI2O1,Visual Arts,1,ENG3U1,English,1,MCR3U1,Functions,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,SNC2DI,Science,1,SPH3U1,Physics,1,,,,,,,,,,,,,7,,,,,,,,,
"Selina,Nananne",M,445366092,445366092@gapps.yrdsb.ca,,,12,BAT4M1,Financial Accounting Principles,1,BOH4M1,Business Leadership:  Management Fu,1,CGW4U1,Canadian and World Issues:  A Geogr,1,CIA4U1,Analysing Current Economic Issues,1,ENG4U1,English,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,ZREMOT,Remote Holding Code,0,,,,,,,,,,8,BBB4M1,International Business Fundamentals (Alternate),1,,,,,,
"Genevieve,Bertine",F,465442787,465442787@gapps.yrdsb.ca,,,11,AMI3M1,Instrumental Music-Band,1,AVI3M1,Visual Arts,1,BAF3M1,Financial Accounting Fundamentals,1,DCO3OC,Creating Opportunities through Co-o,2,ENG3UE,English,1,HHG4M1,Issues in Human Growth and Development,1,MCR3U6,Functions,1,,,,,,,,,,,,,7,CLU3M1,Understanding Canadian Law (Alternate),1,,,,,,
"Juieta,Rosalinda",F,480279152,480279152@gapps.yrdsb.ca,,,11,AVI3M1,Visual Arts,1,AWQ3M1,Visual Arts - Photography,1,BAF3M1,Financial Accounting Fundamentals,1,ENG3U1,English,1,HSP3U1,"Introduction to Anthropology, Psychology & Sociology",1,MCR3U1,Functions,1,SBI3U1,Biology,1,SCH3U1,Chemistry,1,,,,,,,,,,8,HFC3M1,Food and Culture (Alternate),1,BMI3C1,"Marketing:Goods, Services, Events (Alternate)",1,,,
"Rivkah,Pam",F,439699413,439699413@gapps.yrdsb.ca,,,12,AVI4M1,Visual Arts,1,AWQ4M1,Visual Arts - Photography,1,AWS4M1,Visual Arts - Digital Media,1,BAT4M1,Financial Accounting Principles,1,BOH4M1,Business Leadership:  Management Fu,1,ENG4U1,English,1,,,,,,,,,,,,,,,,6,HHG4M1,Issues in Human Growth and Development (Alternate),1,IDC4U1,Interdisciplinary Studies (Alternate),1,,,
"Devinne,Kanya",F,460171136,460171136@gapps.yrdsb.ca,,,10,ADA2O1,Drama,1,AMI1O4,Instrumental Music-Band,1,CHC2P1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MFM2P1,Foundations of Mathematics,1,SNC2P1,Science,1,,,,,,,9,,,,,,,,,
"Dorotea,Phyllys",M,458116593,458116593@gapps.yrdsb.ca,,,11,ENG3U1,English,1,HFC3M1,Food and Culture,1,MCR3U1,Functions,1,PAF3O9,Personal and Fitness Activities-Male,1,PAF4O9,Personal & Fitness Activities-Male,1,SBI4U1,Biology,1,SCH3U1,Chemistry,1,SPH3U1,Physics,1,,,,,,,,,,8,PPL3O9,Healthy Active Living Education-Male (Alternate),1,ICS3C1,Introduction to Computer Programming (Alternate),1,,,
"Trish,Cassey",F,484728146,484728146@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,CIA4UE,Analysing Current Economic Issues,1,CLN4U1,Canadian and International Law,1,ENG4U1,English,1,HFA4U1,Nutrition and Health,1,HHG4M1,Issues in Human Growth and Development,1,MDM4U1,Mathematics of Data Management,1,,,,,,,,,,,,,7,IDC4UE,Interdisciplinary Studies (Alternate),1,CPW4U1,Canadian and World Politics (Alternate),1,,,
"Bernardina,Glenn",F,448887645,448887645@gapps.yrdsb.ca,,,10,KENBND,Language and Communication Developm,0,KGLBND,Personal Life Skills,0,KMMBND,Numeracy and Numbers,0,KPFBND,Personal Health and Fitness,0,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Aidan,Kimberly",M,494786774,494786774@gapps.yrdsb.ca,,,12,AMI4M1,Instrumental Music-Band,1,AMR4M1,Repertoire,1,AMV4M1,Music - Vocal/Choral,1,BBB4M1,International Business Fundamentals,1,CIA4UE,Analysing Current Economic Issues,1,ENG4UE,English,1,HZT4U1,Philosophy: Questions and Theories,1,SPH4U1,Physics,1,,,,,,,,,,8,BOH4M1,Business Leadership:  Management Fu (Alternate),1,ADB4M1,Drama - Musical Theatre (Alternate),1,,,
"Tessie,Doris",M,477301069,477301069@gapps.yrdsb.ca,,,12,ADA4M1,Drama,1,ADB4M1,Drama - Musical Theatre,1,CGW4U1,Canadian and World Issues:  A Geogr,1,CLN4U1,Canadian and International Law,1,ENG4U1,English,1,HZT4U1,Philosophy: Questions and Theories,1,MDM4U1,Mathematics of Data Management,1,,,,,,,,,,,,,7,CPW4U1,Canadian and World Politics (Alternate),1,,,,,,
"Chiquia,Maridel",F,492022562,492022562@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,CGC1P1,Geography of Canada,1,ENG1D1,English,1,FSF1O1,Core French,1,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School,1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,,,,,,,,,,8,,,,,,,,,
"Sibilla,Johanna",F,467609931,467609931@gapps.yrdsb.ca,,,10,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HSP3U1,"Introduction to Anthropology, Psychology & Sociology",1,ICS2O1,Introduction to Computer Studies,1,MPM2D1,Principles of Mathematics,1,SBI3U1,Biology,1,SNC2D1,Science,1,,,,,,,9,SPH3U1,Physics (Alternate),1,ENG3UE,English (Alternate),1,,,
"Wilmette,Gilberta",M,496455791,496455791@gapps.yrdsb.ca,,,9,AMR1O1,Repertoire,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,ICS2OG,Intro to Computer Studies,1,MTH1WG,Mathematics,1,PAI1O1,Individual & Small Group Activities,1,SNC1DG,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,9,BTT1O1,Information and Communication Techn (Alternate),1,HIF1O1,"Individual, Family and Social Living (Alternate)",1,,,
"Denys,Johanna",M,492510112,492510112@gapps.yrdsb.ca,,,9,AMV1O1,Music - Vocal/Choral,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1P1,Core French,1,MTH1W1,Mathematics,1,PAI1O1,Individual & Small Group Activities,1,SNC1P1,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,AVI1O1,Visual Arts (Alternate),1,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School (Alternate),1,,,
"Brigitta,Tory",F,440940569,440940569@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1DG,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,9,ADA1O1,Drama (Alternate),1,HIF1O1,"Individual, Family and Social Living (Alternate)",1,,,
"Lynett,Melessa",M,457458275,457458275@gapps.yrdsb.ca,,,9,AMV1O1,Music - Vocal/Choral,1,AVI1O1,Visual Arts,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1P1,Core French,1,MTH1W1,Mathematics,1,PAI1O1,Individual & Small Group Activities,1,SNC1D1,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,GLS1O1,Learning Strategies 1: Skills for Success in Secondary School (Alternate),1,,,
"Karleen,Zandra",M,422875923,422875923@gapps.yrdsb.ca,,,12,BMI3C1,"Marketing:Goods, Services, Events",1,BOH4M1,Business Leadership:  Management Fu,1,IDC4U1,Interdisciplinary Studies,1,ZREMOT,Remote Holding Code,0,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"Leona,Randie",F,465990225,465990225@gapps.yrdsb.ca,,,10,AWC2O1,Visual Arts- Ceramics,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TGJ2O1,Communications Technology,1,,,,,,,9,BBI2O1,Introduction to Business (Alternate),1,PPL2O8,Healthy Active Living Education-Female (Alternate),1,,,
"Tiffanie,Zorah",F,481360761,481360761@gapps.yrdsb.ca,,,10,AVI2O1,Visual Arts,1,AWC2O1,Visual Arts- Ceramics,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,,,,,,,9,TGJ2O1,Communications Technology (Alternate),1,AWJ2O1,Visual Arts- Stage Design (Alternate),1,,,
"Alikee,Elwira",M,427347227,427347227@gapps.yrdsb.ca,,,10,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,FSF2D1,Core French,1,GLC2O1,Career Studies,0.5,HFN2O1,Food and Nutrition,1,MPM2D1,Principles of Mathematics,1,SNC2D1,Science,1,TEJ2O1,Computer Technology,1,,,,,,,9,PAI2O1,Individual & Small Group Activities (Alternate),1,ADA2O1,Drama (Alternate),1,,,
"Page,Eleanor",M,434412069,434412069@gapps.yrdsb.ca,,,9,ADA1O1,Drama,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1P1,Core French,1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,HIF1O1,"Individual, Family and Social Living (Alternate)",1,BTT1O1,Information and Communication Techn (Alternate),1,,,
"Bonny,Hannie",M,416991888,416991888@gapps.yrdsb.ca,,,10,AVI2O1,Visual Arts,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,FSF2D1,Core French,1,GLC2O1,Career Studies,0.5,MPM2D1,Principles of Mathematics,1,PAI2O1,Individual & Small Group Activities,1,SNC2D1,Science,1,,,,,,,9,ADA2O1,Drama (Alternate),1,,,,,,
"Lula,Shayla",F,426243877,426243877@gapps.yrdsb.ca,,,12,BAT4M1,Financial Accounting Principles,1,BBB4M1,International Business Fundamentals,1,CGW4UE,World Issues:  A Geographic Perspective,1,CIA4UE,Analysing Current Economic Issues,1,ENG4UE,English,1,HZT4U1,Philosophy: Questions and Theories,1,IDC4UE,Interdisciplinary Studies,1,MDM4UE,Mathematics of Data Management,1,,,,,,,,,,8,HSB4U1,Challenge and Change in Society (Alternate),1,,,,,,
"Sidonia,Dulcy",M,483469126,483469126@gapps.yrdsb.ca,,,9,AMI1O1,Instrumental Music-Band,1,AMR1O1,Repertoire,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,ICS2OG,Intro to Computer Studies,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,,,,,,,9,LWSBD1,Spanish (Alternate),1,BTT1O1,Information and Communication Techn (Alternate),1,,,
"Jojo,Giulia",M,493592369,493592369@gapps.yrdsb.ca,,,11,ADA3M1,Drama,1,CGG3O1,Travel and Tourism:A Geographic Perspective,1,COP3X#,Co Op Sem 1 or 2 Am or Pm,2,ENG3U1,English,1,PAF3O9,Personal and Fitness Activities-Male,1,SCH3U1,Chemistry,1,,,,,,,,,,,,,,,,6,HFC3M1,Food and Culture (Alternate),1,,,,,,
"Anstice,Brett",M,497576692,497576692@gapps.yrdsb.ca,,,9,AVI1O1,Visual Arts,1,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D1,English,1,FSF1D1,Core French,1,MTH1W1,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1D1,Science,1,,,,,,,,,,8,TIJ1O1,Exploring Technologies (Alternate),1,ADA1O1,Drama (Alternate),1,,,
"Tess,Fredra",F,446361299,446361299@gapps.yrdsb.ca,,,9,AMR1O1,Repertoire,1,AVI1O1,Visual Arts,1,BTT1O1,Information and Communication Techn,1,CGC1D1,Issues in Canadian Geography,1,ENG1D2,English,1,FSF1D2,Core French,1,MTH1W1,Mathematics,1,PPL1O8,Healthy Active Living-Female,1,SNC1D1,Science,1,,,,,,,9,ICS2O1,Introduction to Computer Studies (Alternate),1,HIF1O1,"Individual, Family and Social Living (Alternate)",1,,,
"Caritta,Terrye",F,499551283,499551283@gapps.yrdsb.ca,,,12,FSF4UE,Core French,1,MCV4UE,Calculus and Vectors,1,MHF4U6,Advanced Functions,1,SBI4U1,Biology,1,SCH4U1,Chemistry,1,SPH4U1,Physics,1,,,,,,,,,,,,,,,,6,FSF4U1,Core French (Alternate),1,,,,,,
"Madge,Bobby",M,469205669,469205669@gapps.yrdsb.ca,,,10,AMR2O1,Repertoire,1,BBI2O1,Introduction to Business,1,CHC2DG,Canadian History Since World War I,1,ENG2DG,English,1,FSF2D1,Core French,1,ICS3U6,Introduction to Computer Science,1,MPM2DG,Principles of Mathematics,1,SNC2DG,Science,1,TEJ2O1,Computer Technology,1,,,,,,,9,FSF3U1,Core French (Alternate),1,ICS2OG,Intro to Computer Studies (Alternate),1,,,
"Aviva,Tabatha",M,431110714,431110714@gapps.yrdsb.ca,,,12,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,TEJ4M1,Computer Engineering Technology,1,,,,,,,,,,,,,7,CLU3M1,Understanding Canadian Law (Alternate),1,,,,,,
"Mala,Blithe",M,423886747,423886747@gapps.yrdsb.ca,,,12,ENG4U1,English,1,EWC4U1,The Writer's Craft,1,HFA4U1,Nutrition and Health,1,ICS4U1,Computer Science,1,MCV4U1,Calculus and Vectors,1,MDM4U1,Mathematics of Data Management,1,MHF4U1,Advanced Functions,1,,,,,,,,,,,,,7,TEJ4M1,Computer Engineering Technology (Alternate),1,,,,,,
"Jaquelyn,Caroljean",M,457442513,457442513@gapps.yrdsb.ca,,,10,BBI2O1,Introduction to Business,1,CHC2D1,Canadian History Since World War I,1,CHV2O1,Civics and Citizenship,0.5,ENG2D1,English,1,GLC2O1,Career Studies,0.5,ICS3U6,Introduction to Computer Science,1,MPM2D1,Principles of Mathematics,1,PAF2O9,Personal and Fitness Activities-Male,1,SNC2D1,Science,1,,,,,,,9,TGJ2O1,Communications Technology (Alternate),1,IDC3OE,Interdisciplinary Studies (Alternate),1,,,
"Eartha,Mavra",F,468196781,468196781@gapps.yrdsb.ca,,,12,CHY4U1,World History: The West and the Wor,1,CLN4U1,Canadian and International Law,1,ENG4UE,English,1,EWC4U1,The Writer's Craft,1,HSB4U1,Challenge and Change in Society,1,IDC4UE,Interdisciplinary Studies,1,MDM4U1,Mathematics of Data Management,1,,,,,,,,,,,,,7,AMV4M1,Music - Vocal/Choral (Alternate),1,,,,,,
"Jo-Ann,Kirstin",M,431879800,431879800@gapps.yrdsb.ca,,,9,AMI1O4,Instrumental Music-Band,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,TIJ1O1,Exploring Technologies,1,,,,,,,,,,8,ADA1O1,Drama (Alternate),1,BTT1O1,Information and Communication Techn (Alternate),1,,,
"Brittney,Laryssa",M,495908862,495908862@gapps.yrdsb.ca,,,9,ADA1O1,Drama,1,BTT1O1,Information and Communication Techn,1,CGC1DG,Issues in Canadian Geography,1,ENG1DG,English,1,FSF1DG,Core French,1,MTH1WG,Mathematics,1,PPL1O9,Healthy Active Living-Male,1,SNC1DG,Science,1,,,,,,,,,,8,AVI1O1,Visual Arts (Alternate),1,TIJ1O1,Exploring Technologies (Alternate),1,,,
"Doralyn,Leone",M,426904186,426904186@gapps.yrdsb.ca,,,12,BAT4M1,Financial Accounting Principles,1,BBB4M1,International Business Fundamentals,1,ENG4U1,English,1,IDC4U1,Interdisciplinary Studies,1,MCV4U1,Calculus and Vectors,1,MHF4U1,Advanced Functions,1,SCH4U1,Chemistry,1,,,,,,,,,,,,,7,HFA4C1,Nutrition and Health (Alternate),1,BOH4M1,Business Leadership:  Management Fu (Alternate),1,,,
